Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.23243/AV,CARNICAS CARLOS BLANCO S. L. U.,Ávila/AREVALO,"CS, SH, CP","P, fG",,
10.23309/GE,"COROMINA VIÑAS, RAMON",Girona/CAMPDEVANOL,"CP, MM, MP",,,
10.23318/V,"CARNES GAUSA, S.L.",Valencia/València/BURJASSOT,"CS, CP",,,
10.23319/SE,TIENDAS DE ORIGEN S.L.,Sevilla/MAIRENA DEL ALJARAFE,"CP, MM, MP, PP",,MP,
10.23346/B,CARNS J.J. DE SARRIA SL,Barcelona/SANT ANDREU DE LA BARCA,"CP, MM, MP",,,
10.23355/GR,C.B. CHACINAS TERRON,Granada/LECRIN,"CP, MM, MP, PP",,MP,
10.23382/NA,ARREGUI CIA JUAN JOSE Y ARREGUI CIA MARIA JOSE,Navarra/LAKUNTZA,"CP, MM, MP, PP",,MP,
10.23400/TO,"SAIZ DEL TELL, ANTONIO",Toledo/OCAÑA,"CP, MM, MP, PP",,MP,
10.23402/V,"INICIATIVAS COMERCIALES DADYMA, S.L.",Valencia/València/RIBA-ROJA DE TURIA,"CS, RW, CP",,MP,
10.23431/SS,"OKELGINTZA, S.COOP.",Gipuzkoa/ZESTOA,"CS, CP, MM, MP, PP",,MP,
10.23457/IB,"ECO SON MAYOL, SLU",Islas Baleares/PALMA,"CP, MM, MP, PP",,MP,
10.23487/TF,"RODRIGUEZ MARRERO, JUANA",Santa Cruz de Tenerife/FRONTERA,CP,,,
10.23515/BI,ALIMENTACION SIERCA S.L.,Bizkaia/DERIO,"CP, MM, MP",,,
10.23536/CC,"BERNAL MATEOS, Mª ISABEL",Cáceres/PLASENCIA,CP,,,
10.23541/BU,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Burgos/BURGOS,"CP, MM, MP, PP",,MP,
10.23552/L,AGRO MASOT SA,Lleida/TORRE-SERONA,"CS, CP, MM, MP",,,
10.23594/M,"ESVADAN CASTLE, S.L.",Madrid/VALDETORRES DE JARAMA,"CS, CP, MM, MP",,,
10.23602/M,CARNES RAESMA S.L.,Madrid/COSLADA,CP,,,
10.23613/GR,HERMANOS MINGORANCE MARTIN AGROALIMENTARIA S.L.,Granada/PINOS DEL VALLE,"CP, MM, MP, PP",,MP,
10.23635/SA,"EMBUTIDOS FILI, S.L.",Salamanca/NAVALES,CP,,,
10.23636/LE,"COMERCIO Y DISTRIBUCION DE ALIMENTOS EL LLANO, S.L.",León/VILORIA DE LA JURISDICCION,"CP, MM, MP, PP",,MP,
10.23645/PO,CHOTOIBA S.C.,Pontevedra/AGOLADA,"CP, MM, MP",,,
10.23652/M,"INDUSTRÍAS CÁRNICAS CYESA, S.R.L",Madrid/SAN AGUSTIN DEL GUADALIX,"CS, CP, MM, MP",,,
10.23682/IB,"PAGESOS ECOLOGICS DE MALLORCA, SOC. COOP.",Islas Baleares/BINISSALEM,"CP, PP",,MP,
10.23684/CS,"CARNS DE MORELLA, S.L.",Castellón/Castelló/MORELLA,SH,"P, B, C, O",,
10.23686/NA,LOPEZ GOICOECHEA IRIGOYEN Y OTROS,Navarra/URDIAIN,"CS, RW, CP",,,
10.23713/MA,"GAMERO MARTINEZ, JOSE MIGUEL",Málaga/ANTEQUERA,"CS, CP, MM, MP",,,
10.23717/A,"CARNICERIAS JESUS E HIJOS, S.L.",Alicante/Alacant/ELCHE/ELX,"RW, CP, MM, MP",,MP,
10.23722/LE,VICENTE BERERIDE CORULLON,León/TORAL DE LOS VADOS,"CP, MM, MP, PP",,"BL, MP",
10.23726/LO,"SAMPEDRANO, S.A.","Rioja, La/CALAHORRA","CP, MM, MP, PP",,"BL, MP",
10.04793/CR,FRIMANCHA INDUSTRIAS CARNICAS S.A.,Ciudad Real/VALDEPEÑAS,"CS, RW, SH, CP, MM, MP, PP",B,"MP, ST",
10.23790/A,"CARNICAS ALIMIAN, S.L.",Alicante/Alacant/MUTXAMEL,"CP, MM, MP, PP",,MP,
10.23811/M,"EL CEBADERO, FINCA OLIVAR DE CASASALBAS, S.L.U.",Madrid/MADRID,"CP, MM, MP",,,
10.23815/BA,CARNICERIA PATRICIO PEREZ S.L.,Badajoz/HABA (LA),"CP, MM, MP, PP",,"BL, MP",
10.23827/B,VOC 67 SL,Barcelona/PAPIOL (EL),"CP, MM, MP, PP",,MP,
10.07004/C,"J.TABOADA, S.A.","Coruña, A/SADA","CS, SH, CP, MM, MP, PP","P, B, C, O, S",MP,
10.23833/H,ALIMENTACION LA ESPERANZA S.L.,Huelva/CUMBRES MAYORES,CP,,,
10.23845/LE,"CARNICAS CARLU, S.L.",León/RIBASECA,"CS, CP, MM, MP, PP",,MP,
10.23848/CA,CARNESUR S.L.,Cádiz/SAN FERNANDO,"CS, CP, MM, MP",,,
10.23865/M,"CARBUGA, S.L.",Madrid/LEGANES,"CS, CP",,,
10.23880/BU,INDUSTRIAS CARNICAS LOPE S.L.,Burgos/BURGOS,"CS, RW, CP, MM, MP",,,
10.04551/NA,AYUNTAMIENTO DE BAZTAN,Navarra/IRURITA,"RW, SH, CP","P, B, C, O, S",,
10.23884/CC,CARNICAS BERTOL MATEOS S.L.,Cáceres/MORALEJA,"CS, RW, CP, MM, MP, PP",,"BL, MP, ST",
10.23888/V,"BANDERA ROSA IMPORT EXPORT, S.L.",Valencia/València/VALENCIA,"CS, RW, CP",,,
10.23889/M,ABADAN MEATS S.A.,Madrid/VALDETORRES DE JARAMA,"CS, CP, MM, MP",,,
10.23896/BA,MATADERO INDUSTRIAL IBERICO DE ALBURQUERQUE(AYUNTAMIENTO DE ALBURQUERQUE),Badajoz/ALBURQUERQUE,SH,P,,
10.23908/VI,"GENERAL MARKETS FOOD IBERICA, SAU",Araba/Álava/VITORIA-GASTEIZ,"CP, MM, MP",,,
10.23911/O,CARNICERIA SOLAR SL,Asturias/GIJON/XIXON,"CS, CP, MM, MP, PP",,MP,
10.23917/C,DISTRIBUCIONES JOSONI S.L.,"Coruña, A/RIBEIRA","SH, CP","P, B, S",,
10.23932/O,FRESNOCAR 2010 SL,Asturias/GIJON/XIXON,"CS, CP, MM, MP, PP",,MP,
10.23941/GR,"LOPEZ ORTEGA, SEBASTIAN",Granada/ORCE,CP,,,
10.23958/LE,INDUSTRIAS CARNICAS VICENTE E HIJAS S.L.,León/TORAL DE LOS VADOS,"CP, MM, MP, PP",,MP,
10.23968/OR,GOURMET DISTRIBUCIONES OURENSE SLU,Ourense/VILAMARIN,"RW, CP, MM, MP, PP",,MP,
10.24003/C,EMBUTIDOS RAPOSO S.C.,"Coruña, A/DUMBRIA","CP, MM, MP, PP",,MP,
10.24037/CC,CARNICAS ACERO AVIS S.L.,Cáceres/ESCURIAL,"CS, CP, MM, MP, PP",,MP,
10.24040/CO,DISTRIBUCIONES DE FRESCOS Y CONGELADOS LA NEVERA S.L.,Córdoba/PUENTE GENIL,"CP, MM, MP, PP",,MP,
10.24051/L,S.A.T. GRANJA GODALL,Lleida/LLOBERA,"CP, MM, MP, PP",,MP,
10.24052/IB,"PRODUCTOS CARNICOS MALLORCA 2011, SL",Islas Baleares/MARRATXI,"CS, CP, MM, MP",,,
10.24054/O,INDUSTRIAS CARNICAS DE VILLABLINO SL,Asturias/CAMPOS Y SALAVE,"CP, MM, MP",,,
10.24057/M,CARNICAS VILLA DE MADRID S.L.,Madrid/MADRID,"CP, MM, MP",,,
10.24059/V,"PASTOR ARROYO, SARAY",Valencia/València/MUSEROS,"CP, MM, MP, PP",,MP,
10.24060/CU,"CARNICAS J&J HIJOS DE AMPARO RUIZ, S.L.",Cuenca/TALAYUELAS,"CP, MM, MP, PP",,"BL, MP",
10.24071/AV,COMERCIALIZADORA DE VACUNO SELECTO AVILEÑO NEGRO IBERICO S.C.L.,Ávila/AVILA,"CP, MM, MP",,,
10.24086/SS,GESALAGA PRECOCINADOS S.A.,Gipuzkoa/ZARAUTZ,"CS, RW, CP, MM, MP, PP",,"BL, MP",
10.24095/GC,"La Comarca Canaria, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS, CP, MM, MP",,,
10.24098/GU,"OLMEDA VILLAVERDE, LUIS CARLOS 000766603F, S.L.N.E.",Guadalajara/MASEGOSO DE TAJUÑA,"SH, CP, MM, MP, PP","P, C, O",MP,
10.24119/SS,IBAETA KUTTUN SL,Gipuzkoa/PASAIA,"RW, CP, MM, MP",,MP,
10.24139/CR,"HERMANOS SÁEZ ALFARO, S.L.",Ciudad Real/VILLANUEVA DE LA FUENTE,"CP, MM, MP, PP",,MP,
10.24149/CO,C.B. CARNICAS IBERSUR,Córdoba/VILLANUEVA DEL DUQUE,"CP, MM, MP, PP",,MP,
10.24152/Z,"ARENTO INDUSTRIAS CÁRNICAS, S.L",Zaragoza/ZARAGOZA,"CP, MM, MP, PP",,MP,
10.24159/GR,C.B. EUGENIO Y VICENTE CACERES GOMEZ,Granada/LOJA,"CS, CP, MM, MP, PP",,MP,
10.24164/BU,"CARNICAS CHICO, S.L.",Burgos/ARANDA DE DUERO,"CS, RW, CP, MM, MP",,MP,
10.24168/BA,CEDEPA DE DON BENITO S.L.,Badajoz/DON BENITO,"RW, CP, MM, MP, PP",,MP,
10.24170/TO,"SEBASTIÁN CARRIÓN E HIJOS, S.L.",Toledo/VILLAFRANCA DE LOS CABALLEROS,"CP, MM, MP, PP",,MP,
10.24187/CO,C.B. HERMANOS PEÑA PARRAGA,Córdoba/BAENA,"SH, CP, PP","C, O",MP,
10.24188/B,CARNS SANTIGA SL,Barcelona/SANT JOAN DESPI,"CS, CP, MM, MP",,,
10.24192/SA,"IBERLINARES, S.L.",Salamanca/LINARES DE RIOFRIO,"CS, CP, MM, MP, PP",,MP,
10.24202/B,"GARET BOSCH, PERE",Barcelona/LLUÇA,"CP, MM, MP",,,
10.024214/SE,CARNES JOMAGU S.L.,Sevilla/OLIVARES,"CP, MM, MP, PP",,MP,
10.024220/M,CARNICAS EL BUEN PALADAR S.L.,Madrid/RIVAS-VACIAMADRID,"CP, MM, MP",,,
10.024227/PO,CARNICAS JOSEVA S.C.,Pontevedra/CALDAS DE REIS,"CS, CP, PP",,MP,
10.024240/SA,CARNICAS JOSE Y CASILLAS S.L.,Salamanca/GUIJUELO,CP,,,
10.024242/B,CARNS DON MARIANO SL,Barcelona/CALLDETENES,"CP, MM, MP, PP",,MP,
10.024277/MU,AGRUPACION DE PRODUCTORES DE CARNE DE CABRITO LECHAL DE RAZA MURCIANO GRANADINA,Murcia/JUMILLA,"CS, CP",,,
10.024284/HU,CARNICERIA LAS TUCAS S.L.,Huesca/BENASQUE,"CP, MM, MP, PP",,MP,
10.024295/S,HAPI IBERICA ALIMENTACIÓN S.L.,Cantabria/GUARNIZO,"CS, CP, MM, MP",,,
10.024301/O,CARNICAS HICOR S.L.,Asturias/GRANDA DE RIBA,CP,,,
10.024302/NA,"CARNICAS MUTILOA, S.L.",Navarra/SANGÜESA/ZANGOZA,"CS, RW, CP, MM, MP",,,
10.024308/IB,CARNES 50 CB,Islas Baleares/PALMA DE MALLORCA,"CS, CP, MM, MP",,,
10.024328/J,HERMANOS PEINADO S.L.,Jaén/ALCALA LA REAL,"CP, MM, MP, PP",,MP,
10.024352/SE,MARR ALIMENTACION S.L.,Sevilla/ARAHAL,"CP, MM, MP",,,
10.024381/L,ECOPYRENE SL,Lleida/BELLVER DE CERDANYA,"CP, MM, MP",,,
10.024413/AL,MARTOS ALONSO JOAQUIN TOMAS,Almería/FINES,"CP, MM, MP, PP",,MP,
10.024414/IB,GANADOS PALLISER SL,Islas Baleares/MAO-MAHON,"CS, CP, MM, MP, PP",,MP,
10.024453/T,SIVILL MILA SL,Tarragona/VENDRELL (EL),"CS, CP",,,
10.024470/SE,S.COOP.ANDALUZA AGROMORON,Sevilla/PARADAS,"CP, MM, MP, PP",,MP,
10.024517/LE,"CARNICAS CARROBIERZO, S.L.",León/CASTRILLO DE LAS PIEDRAS,"CS, RW, CP, PP",,MP,
10.024525/V,"SAISA AGROALIMENTARIA, S.L.",Valencia/València/GANDIA,"CS, RW, CP, MM, MP",,MP,
10.024545/SS,"JAIZKIBEL BANAKETAK, S.L.",Gipuzkoa/IRUN,"CS, CP",,,
10.024553/M,"FABRICAS PEÑA, S.L.",Madrid/MADRID,"CS, CP, MM, MP",,,
10.024557/OU,GALEGUESA SL,Ourense/CELANOVA,"CS, CP, MM, MP",,,
10.024566/BA,GARCIA VENERO S.L.,Badajoz/BADAJOZ,"CP, MM, MP",,,
10.024611/NA,"ALFONSO ERASO BUENO, S.L.U.",Navarra/EGÜES,"CS, CP",,,
10.024625/M,DEDICARNE S.L.,Madrid/ARGANDA DEL REY,"CP, MM, MP",,,
10.024634/MA,GENERAL MARKETS FOOD IBERICA S.A.U,Málaga/MIJAS,"CS, CP, MM, MP",,,
10.024648/B,EXPORT EL BRUGUER SLU,Barcelona/VIC,CP,,,
10.024654/A,"MAKRO AUTOSERVICIO MAYORISTA, S.A.",Alicante/Alacant/ELCHE/ELX,CP,,,
10.024662/MA,INDUSTRIAS CARNICAS BENITEZ 1985 S.L.,Málaga/ESTEPONA,"CS, CP",,,
10.024664/SE,MARIN SANCHEZ-NORIEGA RICARDO,Sevilla/UTRERA,"CP, MM, MP, PP",,MP,
10.024668/T,CAL NICASI SCP,Tarragona/MASLLORENÇ,CP,,,
10.024689/V,"LA ZANZONIA, S.L.",Valencia/València/CHELVA,"CS, CP, MM, MP, PP",,MP,
10.024693/BA,CORDEROS NATURALES DE FREGENAL S.L.,Badajoz/FREGENAL DE LA SIERRA,"RW, CP",,MP,
10.024697/V,"ASENCIO CERISUELO, S.L.",Valencia/València/BURJASSOT,"CS, SH","B, C, O, S",,
10.024745/M,"ENCARNA EMPRESA CÁRNICA ASOCIADA, S.L.",Madrid/COLMENAR DEL ARROYO,"RW, CP, MM, MP, PP",,MP,
10.024761/M,"CARNICAS VOLTOYA, S.L.",Madrid/SAN SEBASTIAN DE LOS REYES,"CP, MM, MP",,,
10.024764/TF,ELADIO PEREZ MOSEGUE,Santa Cruz de Tenerife/REALEJOS (LOS),"CP, MM, MP, PP",,MP,
10.024765/B,"JORBA CAÑELLAS, JAUME",Barcelona/ODENA,CP,,,
10.024772/NA,"ALDASORO GUAJARDO PATXI, ALDASORO SARASUA, FRANCISCO Y GUAJARDO OLMEDILLO, MARIA CARMEN",Navarra/OLAZTI/OLAZAGUTIA,"CS, CP, MM, MP, PP",,"BL, MP",
10.024775/MA,IBERIAN MEAT COMPANY S.L.,Málaga/BENAOJAN,"CS, CP",,,
10.024790/BA,"SANCHEZ CALVO, TOMAS",Badajoz/CASTUERA,"CS, CP, MM, MP",,,
10.024812/LE,"DISTRIBUCIONES CARNICAS LAS MEDULILLAS, S.L.U.",León/PONFERRADA,"CS, RW, CP, MM, MP",,MP,
10.024815/AV,MANUEL BLANCO MARTIN,Ávila/BURGOHONDO,"CP, PP",,MP,
10.024841/LO,"MANZANARES GONZALEZ, JUAN ALBERTO","Rioja, La/NAJERA","CS, CP",,,
10.024846/SE,OSTREA SUR S.L.,Sevilla/SEVILLA,"CS, CP, PP",,MP,
10.024847/O,INDUSTRIAS CARNICAS JOSE RAMON CB,Asturias/BELMONTE DE MIRANDA,"CP, MM, MP, PP",,MP,
10.024849/V,DISTRIBUCIONES CARNICAS VALENCIANAS S. L.,Valencia/València/VALENCIA,"CP, MM, MP, PP",,MP,
10.024861/B,GRANJA LA SOLEIA SL,Barcelona/GALLIFA,"CP, MM, MP",,,
10.024870/L,"SALA SIMON, SANDRA",Lleida/OLIUS,"CP, MM, MP, PP",,MP,
10.024877/IB,ES CUCO SL,Islas Baleares/SANT JOSEP DE SA TALAIA,"CP, MM, MP, PP",,MP,
10.024880/GC,"Morales Domínguez, Gustavo","Palmas, Las/MOYA","RW, CP, MM, MP",,,
10.024899/BA,THE RED BARON CONECTION S.L.,Badajoz/ALMENDRALEJO,"CS, CP, MM, MP, PP",,MP,
10.024914/LE,"OVIGAR GANADOS DE LEON, S.L.",León/OTERUELO DE LA VALDONCINA,"SH, CP, PP","C, O",ST,
10.024925/M,"CARNICAS LAMB, SLU",Madrid/MADRID,CP,,,
10.024959/NA,SAT NÚMERO 675 NA TRIGO LIMPIO,Navarra/ARIBE,"CP, MM, MP",,,
10.024967/BA,OLIVENZA MEAT PROCESSING S.L.,Badajoz/OLIVENZA,"CS, RW, SH, CP","B, C, O",ST,
10.024972/B,CAL CABRE SL,Barcelona/VILANOVA DEL VALLES,"CP, MM, MP, PP",,MP,
10.024983/CR,"ORTEGA ESPECIALISTAS EN CARNE, S.L.",Ciudad Real/ALCAZAR DE SAN JUAN,"CP, MM, MP, PP",,MP,
10.025000/SS,"CASAS QUEIPO, MARINA NOELIA",Gipuzkoa/ASTIGARRAGA,"CS, RW, CP",,,
10.025003/L,ANTIGA CASA MAGI SL,Lleida/TORA,"CS, RW, CP, MM, MP, PP",,MP,
10.025020/IB,CARNICERIA LOS GALLEGOS SL,Islas Baleares/SANTA EULARIA DES RIU,"CS, CP, MM, MP, PP",,MP,
10.025023/A,"FRANQUICIAS UP, S.L.",Alicante/Alacant/ALICANTE/ALACANT,"CS, CP",,,
10.025036/L,PLA D'ABELLA SCP,Lleida/NAVES,"CP, MM, MP",,,
10.025047/CO,CARNICERIA-SALCHICHERIA ALVAREZ MARTINEZ S.L.,Córdoba/CAÑADA DEL RABADAN,"CP, MM, MP, PP",,"BL, MP",
10.025068/GR,IBERCARNICAS DEL SUR S.L.L.,Granada/ALBOLOTE,"CS, CP, MM, MP",,,
10.025088/MU,"SANMARTIN MONCAYO, GLADYS DEL ROCIO",Murcia/PALMAR (EL) O LUGAR DE DON JUAN,"CS, CP",,,
10.025100/MA,CAMPOPUEBLO S.L.,Málaga/COIN,"CP, MM, MP",,,
10.025102/V,"GRAUBEN, S.L.",Valencia/València/DAIMUS,"CS, CP, MM, MP",,,
10.025122/MA,CARNES DE MALAGA SUR S.L.,Málaga/MALAGA,"CP, MM, MP",,,
10.025120/M,"CENTRAL DE CARNES PREMIUM, S.A.",Madrid/MADRID,"CS, CP, MM, MP",,,
10.025123/TE,"GANADOS ARTIGOT, SL",Teruel/CELLA,"SH, CP","C, O",,
10.025136/B,CARNS BONET SL,Barcelona/SABADELL,"CS, CP, MM, MP, PP",,MP,
10.025135/B,RAMADERIA FARRAS SAT 796/CAT,Barcelona/SANT LLORENÇ D'HORTONS,"SH, CP, MM, MP","C, O",,
10.025129/V,CARNS BENIGANIM S.L.U.,Valencia/València/NOVELE/NOVETLE,"CS, CP, MM, MP, PP",,BL,
10.025137/V,"PROVEEDORES DE CARNES NATURALES DEL NORTE, S.L.",Valencia/València/PAIPORTA,"CS, CP, PP",,MP,
10.025164/M,"RALLA HOSTELEROS, S.L.",Madrid/MADRID,"CS, CP",,,
10.025165/L,GIROLA SCP,Lleida/ALT ANEU,CP,,,
10.025180/B,MEAT VALLES 2012 SL,Barcelona/SANT QUIRZE DEL VALLES,"CS, CP",,,
10.025183/B,EL REGUER SCP,Barcelona/TARADELL,"CS, CP, PP",,MP,
10.025188/M,"EUROANCHOAS CONSERVERA MADRILEÑA, S.L.",Madrid/ALGETE,CP,,,
10.025198/B,CASACERDANYA ALIMENTACIÓ SL,Barcelona/SANT CUGAT DEL VALLES,"RW, CP, MM, MP",,MP,
10.025200/MA,VIMAXABROS S.L.,Málaga/VIÑUELA,"CP, MM, MP",,,
10.025201/C,ELBECA GANADERA S.L.U,"Coruña, A/BETANZOS","CS, CP, PP",,"MP, ST",
10.025211/M,"CANAL MEAT, S.L.",Madrid/ARROYOMOLINOS,"CS, CP, MM, MP",,,
10.025221/CO,C.B. HNOS. BENITO Y LUIS SANTIAGO VALCARCEL,Córdoba/VILLA DEL RIO,"CP, MM, MP, PP",,"BL, MP",
10.025226/C,COVIRAN S.C.A.,"Coruña, A/SANTIAGO DE COMPOSTELA","CS, CP",,,
10.025236/TF,"Aloyam Canarias, SLU",Santa Cruz de Tenerife/SAUZAL (EL),"RW, CP, MM, MP, PP",,MP,
10.025243/TO,CARNICAS LA REINA SL.,Toledo/CAZALEGAS,"CP, MM, MP, PP",,MP,
10.025262/M,"CARNES DE ORIGEN, S.L.",Madrid/MADRID,"CS, RW, CP",,,
10.025280/LE,"CARNICAS BENEVIVERE, S.L.",León/BEMBIBRE,"CP, MM, MP",,,
10.025309/MU,"CARNES EL CARPIO, S.L.",Murcia/UNION (LA),"CS, CP",,,
10.025321/SA,MARIO PEREZ RODRIGUEZ,Salamanca/SALAMANCA,"CS, CP, MM, MP",,,
10.025331/S,CARNES DIECAN SL,Cantabria/OREJO,"CS, CP, MM, MP",,,
10.025341/MA,CARNICAS COVIHER S.L.,Málaga/HUMILLADERO,"CS, RW, CP, MM, MP",,,
10.025343/CO,DISTRIBUCIONES CARNICAS JURADO S.L.,Córdoba/LUCENA,"CS, CP",,,
10.025386/IB,FIESTA HOTELS & RESORTS SL,Islas Baleares/SANTA GERTRUDIS,"CS, CP, MM, MP, PP",,MP,
10.025387/B,PASTURES DE CASTELLTALLAT SL,Barcelona/SANT MATEU DE BAGES,"CP, MM, MP",,,
10.025412/CA,AGROCARNES DEL SUR 2014 S.L.,Cádiz/LINEA DE LA CONCEPCION (LA),"CS, CP",,,
10.025416/O,GARCIA GALGUERA JOSE MANUEL,Asturias/AVILES,CP,,,
10.025420/B,EMBUTIDOS OSONA SAU,Barcelona/VIC,"CP, MM, MP, PP",,MP,
10.025423/V,"KUUPS DESIGN INTERNATIONAL, S.L.",Valencia/València/ONTINYENT,"CP, MM, MP",,,
10.025429/V,"HERNANDO LUCAS, JUAN JOSE",Valencia/València/VALENCIA,"CP, MM, MP",,,
10.025446/MU,"MUSGRAVE ESPAÑA, S.A.U.",Murcia/CARTAGENA,CP,,,
10.025450/V,"AGRO-CARNICAS MELIANA, S.L.",Valencia/València/MELIANA,"CP, PP",,MP,
10.025463/B,ALTARRIBA-ECO SCP,Barcelona/ESPUNYOLA (L'),"CP, MM, MP",,,
10.025462/C,"CARNICAS HERMANOS PENA, S.L.","Coruña, A/MUROS","CP, MM, MP, PP",,MP,
10.025464/V,"SOLER RIZO, MARIA ISABEL",Valencia/València/ALGINET,"CS, CP, MM, MP",,,
10.025510/Z,"INTERNATIONAL CASING PRODUCTS, S.L.U.",Zaragoza/ZARAGOZA,"CS, RW, CP, PP",,ST,
10.025512/S,CARNICAS VACA PINTA S.L.,Cantabria/PEÑACASTILLO,"CS, CP",,,
10.025516/O,JOSE LUIS FERNANDEZ FERNANDEZ,Asturias/SALAS,"CP, MM, MP, PP",,MP,
10.025518/M,"MAKRO AUTOSERVICIO MAYORISTA, S.A.",Madrid/LEGANES,CP,,,
10.025560/O,FERNANDEZ ESTRADA ABEL,Asturias/MERES,"CP, MM, MP, PP",,MP,
10.025564/M,"ARTECARNE GUSTO PARA EL PALADAR, S.L.",Madrid/MADRID,"CP, MM, MP",,,
10.025567/PO,CARNE GALLEGA ITALIANI SL,Pontevedra/VIGO,"CP, MM, MP, PP",,MP,
10.025568/SE,PAVISO ALIMENTACION S.L.,Sevilla/VISO DEL ALCOR (EL),"CS, CP, MM, MP, MSM, PP",,MP,
10.025595/CC,"GARCIA SANCHEZ, LAUREANO",Cáceres/ZARZA DE GRANADILLA,CP,,,
10.025602/CC,CARNICAS MOHEDA S.L.,Cáceres/MOHEDAS DE GRANADILLA,"CS, CP, PP",,MP,
10.025632/T,"LLOBERA TEIXIDÓ, JOANA",Tarragona/SARRAL,CP,,,
10.025634/M,"CÁRNICAS TORRECILLA, S.L.",Madrid/MADRID,"CS, RW, CP, MM, MP",,,
10.025646/CA,SOTO CAMPOS JOSE,Cádiz/JEREZ DE LA FRONTERA,"CP, MM, MP, PP",,MP,
10.025655/SE,VERA RUBIO FRANCISCO JOSE,Sevilla/VISO DEL ALCOR (EL),"CS, CP",,,
10.025657/LU,DISE S.C.,Lugo/LUGO,"CS, CP, MM, MP",,,
10.025665/TE,"RIJOMAVI, SL",Teruel/BRONCHALES,"CP, MM, MP, PP",,"BL, MP",
10.025731/B,NUMERO PRIMERO SL,Barcelona/BALSARENY,"CS, CP",,,
10.025735/P,"DISCAREMA, S.L.",Palencia/PALENCIA,"CS, CP, MM, MP, PP",,MP,
10.025738/GC,Autóctonas Cárnicas de Canarias S.L.,"Palmas, Las/VEGA DE SAN MATEO","RW, CP, MM, MP, PP",,MP,
10.025753/SA,"CARLOS REYES E HIJOS, S.L.",Salamanca/ALBA DE TORMES,"CP, MM, MP, PP",,MP,
10.025740/CR,"FAMILY CARNES, S.L.L.",Ciudad Real/CIUDAD REAL,"CP, MM, MP",,,
10.025776/NA,CARNICERÍA RAMÓN CAMBRA,Navarra/ACEDO,"CP, MM, MP, PP",,"BL, MP",
10.025779/LE,"DISTRIBUCIONES CARNICAS GARCIA & CUERVO, S.L.",León/LEON,"CP, MM, MP",,,
10.025788/B,GRANJA LA BASSOLA SL,Barcelona/CASTELLTERÇOL,"CP, MM, MP",,,
10.025797/CO,REPREMIR S.L.U.,Córdoba/CORDOBA,"CS, RW, CP",,,
10.025800/M,"ARROYO MARTÍN, LUIS",Madrid/COBEÑA,"CP, PP",,MP,
10.025805/BI,"FISH & MEAT DISTRIBUCIONES ALIMENTARIAS, S.L.",Bizkaia/BILBAO,"CS, CP, MM, MP",,,
10.025823/NA,"CENTRO DE CAZA BIURRUN, S.L.",Navarra/MURIETA,"CP, GHE, MM, MP, PP","wU, wG",MP,
10.025837/B,CARNS ALBET SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CP, MM, MP",,,
10.025845/C,JESUS HERMIDA ALONSO,"Coruña, A/CORUÑA (A)","CS, CP, MM, MP, PP",,MP,
10.025848/TO,"EXPLOTACION AGROPECUARIA EL TINTO, S.L.",Toledo/CEDILLO DEL CONDADO,"SH, CP",B,,
10.025858/AB,"CARNES ANDARES, S.L.",Albacete/FUENTE-ALAMO,"CP, MM, MP, PP",,"BL, MP",
10.025863/LO,"EMBUTIDOS COTO REAL, S.L.","Rioja, La/LOGROÑO","CP, PP",,MP,
10.025864/BA,ALACENA EXTREMEÑA S.L.,Badajoz/OLIVENZA,CP,,,
10.025875/BA,AVICOLA BARREIRO S.L.,Badajoz/MERIDA,"CP, MM, MP, PP",,MP,
10.025888/HU,ASOCIACIÓN PARA EL DESARROLLO INTEGRAL DE LA CUNA DE ARAGÓN,Huesca/JACA,"CP, MM, MP, PP",,MP,
10.025891/CU,"JESÚS E ISMAEL, S.L",Cuenca/CUENCA,"CP, MM, MP, PP",,"BL, MP",
10.025908/CO,ESPAAL FOOD S.L.,Córdoba/BELALCAZAR,"CS, RW, CP",,MP,
10.025922/GI,MAS EL PINÓS 2016 SL,Girona/VALLFOGONA DE RIPOLLES,"CP, MM, MP, PP",,MP,
10.025930/B,"LOPEZ MOURIN, JOSE LUIS",Barcelona/CASTELLAR DEL VALLES,"CS, CP, MM, MP, PP",,MP,
10.025934/M,"TOKYO FOODS, S. L.",Madrid/SAN FERNANDO DE HENARES,CP,,,
10.025944/O,CUFRES 2015 S.L.,Asturias/GRANDA DE RIBA,"CS, RW, CP, PP",,ST,
10.025959/TO,PECES-BARBA GÓMEZ ALFONSO,Toledo/SONSECA,"CS, CP, MM, MP, PP",,MP,
10.025971/SA,"CARNES SELECTAS DEL NOROESTE, S.L.",Salamanca/SALAMANCA,"CS, WM, CP",,,
10.025977/SS,CARNICAS IRUKI SL,Gipuzkoa/DONOSTIA/SAN SEBASTIAN,CP,,,
10.025986/MU,"CARNICAS DAFRI, S.L",Murcia/MURCIA,CP,,,
10.025991/IB,"ANIOFE, SL",Islas Baleares/NUESTRA SEÑORA DE JESUS,"CS, CP",,,
