Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
26.015239/CO,SABORES Y BOCADOS RUMBOSOS S.L.,Córdoba/CORDOBA,PP,,MP,
40.051067/CA,MERCADO RIVERA S.L.,Cádiz/CHIPIONA,CS,,,
12.021616/CO,MAYORGAS REYES ROSA MARIA,Córdoba/CORDOBA,PP,,,
40.051106/J,GONZALEZ MOYA LUIS,Jaén/BAILEN,CS,,,
40.051107/MA,HALAL TRADING S.L.,Málaga/MALAGA,CS,,,
10.025316/MA,EMBUTIDOS Y SALAZONES ROSAS S.L.,Málaga/MALAGA,"CS, MM, MP, PP",,MP,
40.051114/AL,DISTRIBUICIONES BICHFOODS S.L.,Almería/MOJONERA (LA),CS,,,
40.051146/SE,JURADO GOURMET S.L.L.,Sevilla/SEVILLA,CS,,,
14.003101/CO,LOPEZ-TORIBIO MORENO MANUEL,Córdoba/CASTRO DEL RIO,EPC,,,
12.021641/H,MILLAN DIAZ JUAN,Huelva/ISLA CRISTINA,"PP, FFP",,,
40.051210/SE,GONZALEZ CATALAN RAFAEL,Sevilla/ARAHAL,"CS, RW",,,
10.025338/CA,GARRIDO LUGO JORGE MANUE,Cádiz/JEREZ DE LA FRONTERA,"CS, RW",,,
12.021646/CA,DELICATESSEN DEL MAR CANDELA S.L.,Cádiz/PALMONES,DC,,,
15.007912/CA,QUESERIA VILLALUENGA S.L.,Cádiz/VILLALUENGA DEL ROSARIO,PP,,,
26.015313/GR,MENDRIZ VASQUES DORIS MABEL,Granada/HUETOR VEGA,PP,,MP,
12.021647/MA,CALETA GESTION DE NEGOCIOS S.L.,Málaga/MALAGA,CS,,,
10.025341/MA,CARNICAS COVIHER S.L.,Málaga/HUMILLADERO,"CS, RW, CP, MM, MP",,,
15.007913/MA,GRUPO LACTEO SERRYCAMP S.L.,Málaga/ANTEQUERA,"PP, CC",,,
15.007914/SE,UNIPROCA S.C.,Sevilla/REAL DE LA JARA (EL),CC,,,
15.007915/CO,QUESERIA FUENTE LA SIERRA S.L.,Córdoba/PEDROCHE,PP,,,
10.025343/CO,DISTRIBUCIONES CARNICAS JURADO S.L.,Córdoba/LUCENA,"CS, CP",,,
12.021656/CA,LIONZAMAR S.L.,Cádiz/ALGECIRAS,RW,,,
40.051466/CA,GONZALEZ MOLINA FAUSTINO,Cádiz/JEREZ DE LA FRONTERA,CS,,,
40.051473/MA,HIMALAYA DISTRIBUCION 2020 S.L.,Málaga/MALAGA,CS,,,
15.007919/H,C.B. QUESOS EL BUITRON,Huelva/ZALAMEA LA REAL,PP,,,
15.007920/H,RODRIGUEZ ROMERO MARIA,Huelva/ALMONTE,PP,,,
40.051554/MA,SIBERIAGROUP ESPAÑA S.L.,Málaga/MALAGA,CS,,,
40.051555/MA,GARDA IMPORT S.L.,Málaga/MALAGA,CS,,,
40.051550/MA,"CATERING VILLABLANCA, S.L.",Málaga/ALHAURIN DE LA TORRE,CS,,,
40.051551/MA,CONGELADOS DAN FOOD S.L.,Málaga/MIJAS,CS,,,
40.051546/MA,CATERING PEREA ROJAS S.L.U,Málaga/ALHAURIN DE LA TORRE,CS,,,
10.025363/SE,LEBRICARNE S.L.,Sevilla/LEBRIJA,"MM, MP, PP",,MP,
40.051595/SE,NEWREST GROUP HOLDING S.A.,Sevilla/SEVILLA,CS,,,
15.007921/SE,IZQUIERDO REYES MARCO ANTONIO,Sevilla/CONSTANTINA,PP,,,
40.051607/SE,LEGUSUR S.L.,Sevilla/SEVILLA,CS,,,
40.051630/J,EXPLOTACIONES HOTELERAS SIERRA FRIA S.L.,Jaén/PUENTE DE GENAVE,CS,,,
40.051633/SE,VILLASANTA NUÑEZ JUAN ANTONIO,Sevilla/ECIJA,CS,,,
40.051721/AL,ARTESANIA ORTEGA S.L.,Almería/ANTAS,CS,,,
40.051722/AL,ANTONIO VALDIVIESO S.L.U.,Almería/ANTAS,CS,,,
15.007928/SE,VERDUGO GONZALEZ FRANCISCA MARIA,Sevilla/ALGAMITAS,PP,,,
10.025391/J,RUIZ TOLEDANO RAFAEL,Jaén/POZO ALCON,PP,,MP,
40.051823/H,ESTEBAN MARQUEZ BRAULIO,Huelva/CORTECONCEPCION,CS,,,
40.051824/H,HOSTELERIA Y ALIMENTACION GOMEZ Y MERINO S.L.,Huelva/HUELVA,CS,,,
10.025405/J,MARIN FERNANDEZ ROCIO ASCENSION,Jaén/POZO ALCON,"MM, MP, PP",,"BL, MP",
10.025412/CA,AGROCARNES DEL SUR 2014 S.L.,Cádiz/LINEA DE LA CONCEPCION (LA),"CS, CP",,,
10.025413/SE,INDUSTRIAS CARNICAS CAMPOREAL S.L.,Sevilla/CARMONA,"MM, MP, PP",,MP,
40.051920/H,DISTRIBUCIONES BALBOA FRESH S.L.,Huelva/HUELVA,CS,,,
10.025414/H,VIANDAS IBERICA DEL SUR S.L.,Huelva/ENCINASOLA,RW,,MP,
26.015455/SE,ARANDA Y BENJUMEA S.C.,Sevilla/SEVILLA,PP,,MP,
15.007935/CO,INDUSTRIAS MARIN DE FERNAN NUÑEZ S.L.,Córdoba/FERNAN-NUÑEZ,"CS, PP",,,
40.051957/CO,INDUSTRIAS MARIN DE FERNAN NUÑEZ S.L.,Córdoba/FERNAN-NUÑEZ,RW,,,
12.021714/MA,MAR DE HUELIN 1920 S.L.,Málaga/MALAGA,CS,,,
10.025431/AL,GONZALEZ SERRANO ALICIA,Almería/ARMUÑA DE ALMANZORA,"MM, MP, PP",,MP,
14.003115/MA,FINCA ECO LAS PENCAS S.L.,Málaga/MIJAS,EPC,,,
26.015489/SE,CONSERVAS BOGAMAR S.L.,Sevilla/DOS HERMANAS,PP,,MP,
40.052152/CA,MEDIPEIX S.L.,Cádiz/ALGECIRAS,CS,,,
12.021735/MA,JUBIN ALAIN PIERRE MARTIN,Málaga/CUEVAS DEL BECERRO,PP,,SN,
40.052160/MA,ALIMENTACION ALGARROBO S.L.,Málaga/ALGARROBO,CS,,,
40.052161/MA,PESCADOS MARYMAR S.L.,Málaga/MALAGA,CS,,,
40.052171/AL,LAMARCA HERNÁNDEZ JOSÉ LUIS,Almería/HUERCAL DE ALMERIA,CS,,,
12.021742/H,CEFALOPODOS DE ANDALUCIA S.L.,Huelva/AYAMONTE,"PP, DC, PC, FFP",,,
15.007945/CA,INTERNATIONAL DESIGN ENTERPRISE A´S WORLD,Cádiz/PRADO DEL REY,PP,,,
40.052279/CA,CUBITOS COSTA LUZ S.L.,Cádiz/SANLUCAR DE BARRAMEDA,CS,,,
40.052280/CA,FRIDIAL LOGISTICO S.L.,Cádiz/CHICLANA DE LA FRONTERA,CS,,,
40.052281/CA,ARM LOGISTICA SICE S.L.U.,Cádiz/CHICLANA DE LA FRONTERA,CS,,,
40.052282/CA,DISALFRIO CENTROS LOGISTICOS S.L.,Cádiz/CHICLANA DE LA FRONTERA,CS,,,
12.021752/SE,FERRUSOLA PEREZ FELIPE,Sevilla/CARMONA,PP,,,
40.052320/MA,CAPRI KEBAB S.L.,Málaga/MARBELLA,CS,,,
12.021761/H,CANELMAR DISTRIBUCION Y LOGISTICA S.L.,Huelva/AYAMONTE,"DC, PC, FFP",,,
12.021762/MA,GARCIA TERESO MARIA DOLORES,Málaga/MALAGA,FFP,,,
15.007950/MA,POSTRES ARTESANOS S.L.,Málaga/MALAGA,PP,,,
40.052409/SE,CONSERVAS BOGAMAR S.L.,Sevilla/DOS HERMANAS,CS,,,
40.052428/H,LA SERRANIA DE JABUGO S.L.,Huelva/CORTEGANA,CS,,,
40.052466/MA,CONGELADOS MOGADOR S.L.,Málaga/MALAGA,CS,,,
10.025487/CO,DISTRIBUCIONES ADAN PASAMONTES S.L.,Córdoba/LUCENA,RW,,MP,
26.015600/MA,HAPPY CORN INVESTMENT S.L.,Málaga/MALAGA,PP,,MP,
40.052575/SE,DISALFRIO CENTROS LOGISTICOS S.L.,Sevilla/RINCONADA (LA),CS,,,
40.052625/J,TRANSPORTES FRIGORIFICOS NARVAL S.L.,Jaén/GUARROMAN,CS,,,
40.052727/SE,ARM LOGISTICA SICE S.L.U.,Sevilla/RINCONADA (LA),CS,,,
26.015628/SE,CEJUDO GONZALEZ S.L.,Sevilla/ESTEPA,PP,,,
15.007964/CO,QUESERIA GALMARI S.L.,Córdoba/CARLOTA (LA),PP,,,
12.021824/H,FRIGORIFICOS EL RETORNO S.L.,Huelva/HUELVA,AH,,,
40.052885/H,FRIGORIFICOS EL RETORNO S.L.,Huelva/HUELVA,CS,,,
40.052901/MA,COL-SERVICOL S.L.,Málaga/ALHAURIN DE LA TORRE,CS,,,
15.007968/GR,VILLADEN SANCHEZ RAFAEL,Granada/CAMPOTEJAR,PP,,,
40.052909/GR,FRICONGER ALMACEN FRIGORIFICO S.L.,Granada/GUADIX,CS,,,
26.015658/SE,FRANCO RODRIGUEZ DANIEL,Sevilla/ALCALA DE GUADAIRA,PP,,,
40.052925/SE,EMBUTIDOS Y SALAZONES EL CID S.L.,Sevilla/BORMUJOS,CS,,,
26.015672/SE,GUERRERO SANCHEZ MARIA DEL CARMEN,Sevilla/CASTILLO DE LAS GUARDAS (EL),PP,,MP,
12.021843/MA,PESCADOS MONTALBAN S.L.,Málaga/MALAGA,CS,,,
40.053166/MA,REPRESENTACIONES CRISFE S.L.,Málaga/MALAGA,CS,,,
10.025534/MA,LA DEHESA DE LOS MONTEROS S.L.,Málaga/ALHAURIN DE LA TORRE,"RW, PP",,MP,
12.021845/MA,CABALLERO ROMERO MARIA DEL MAR,Málaga/MALAGA,PP,,,
40.053167/MA,FRIGORIFICOS GASPAR E HIJOS S.L.,Málaga/MALAGA,CS,,,
12.021851/CA,DISTRIBUCIONES DE PRODUCTOS DEL MAR BAHIA DE CADIZ S.L.,Cádiz/BARBATE,RW,,,
40.053198/GR,CASH JUNCARIL S.L.,Granada/ALBOLOTE,CS,,,
10.025537/MA,GRANDA SANCHEZ JOSE LUIS,Málaga/CHURRIANA,CS,,,
10.025543/H,GOMEZ RODRIGUEZ ASENCIO,Huelva/VILLANUEVA DE LOS CASTILLEJOS,PP,,MP,
40.053418/MA,"CARNICAS DOMINGUEZ MEDINA, S.L.",Málaga/JIMERA DE LIBAR,CS,,,
40.053419/MA,ROMERO LANZAS FRANCISCO MIGUEL,Málaga/RONDA,CS,,,
40.053471/SE,CARBONELL DEL TORO JUAN MANUEL,Sevilla/SANTIPONCE,CS,,,
26.015731/SE,ZABALA PALLARES ROCIO,Sevilla/ISLA MAYOR,PP,,MP,
40.053488/AL,COMERCIAL COMEVICAR S.L.,Almería/EJIDO (EL),CS,,,
15.007990/SE,C.B. LACTADEN,Sevilla/ALMADEN DE LA PLATA,CC,,,
12.021886/CA,MOYSEAFOOD S.A.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
40.053492/CA,BARRIOS MORENO JOSE,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
10.025558/H,GARCIA CERA JOSE LUIS,Huelva/BEAS,PP,,ST,
14.003139/CO,HUEVO ECOLOGICO DE ANDALUCIA S.L.,Córdoba/CORDOBA,EPC,,,
40.053550/GR,POYO NARANJO MIGUEL ANGEL,Granada/MOTRIL,CS,,,
10.025561/CO,S.C.P. LA FUENLABRADA PRODUCTOS DE LA DEHESA,Córdoba/POZOBLANCO,"CS, RW",,,
40.053675/SE,DISTRIBUCIONES DURAN GANDULLO S.L.,Sevilla/LEBRIJA,CS,,,
10.025568/SE,PAVISO ALIMENTACION S.L.,Sevilla/VISO DEL ALCOR (EL),"CS, CP, MM, MP, MSM, PP",,MP,
40.053785/CA,PEREZ DE LA LASTRA PONCE FELIPE,Cádiz/ROTA,CS,,,
10.025578/GR,LA DESPENSA DE LA PUEBLA S.L.L.,Granada/PUEBLA DE DON FADRIQUE,PP,,MP,
12.021911/H,RODRIGUEZ RODRIGUEZ MANUEL,Huelva/TRIGUEROS,PP,,SN,
12.021912/H,PESCADOS Y MARISCOS CARFISH S.L.,Huelva/AYAMONTE,"PP, DC, FFP",,,
15.007997/CA,S.COOP.ANDALUZA LA PASTORA DE GRAZALEMA,Cádiz/GRAZALEMA,PP,,,
26.015800/CO,LA SALMORETECA S.L.,Córdoba/CORDOBA,PP,,MP,
40.053892/J,MONTES ABRIL ANTONIO,Jaén/JAEN,CS,,,
15.008000/AL,SERONES ARTESANOS S.L.,Almería/SERON,PP,,,
12.021929/CA,PESCONIL EL PUERTO DE SANTA MARIA S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),WM,,,
12.021930/H,PESCAESURY S.L.U.,Huelva/AYAMONTE,"PP, FFP",,,
40.053988/J,ORTEGA GARCIA JOSE LUIS,Jaén/LINARES,CS,,,
26.015824/J,CARNICAS DE ALDEAQUEMADA S.L.,Jaén/ALDEAQUEMADA,PP,,MP,
40.054040/CA,PEREZ GARCIA FRANCISCO,Cádiz/OLVERA,CS,,,
12.021946/GR,JIMENEZ GARCIA JUAN,Granada/ALBOLOTE,CS,,,
40.054237/MA,CRESPO COZAR FRANCISCO IGNACIO,Málaga/RONDA,CS,,,
40.054267/SE,SUCESORES DE ALEJANDRO MORILLO S.L.,Sevilla/MAIRENA DEL ALJARAFE,CS,,,
15.008015/CO,CARNICAS DAVID S.L.,Córdoba/FUENTE OBEJUNA,RW,,,
40.054401/CO,COMERCIAL PIEDRA TRUJILLO S.L.U.,Córdoba/QUEMADAS (LAS),CS,,,
10.025630/CO,CARLOTEÑA DE ASADOS S.L.,Córdoba/CARLOTA (LA),"CP, MM, MP, PP",,MP,
40.054402/GR,EMPRESAS RAMONEDA S.A.,Granada/FUENTE VAQUEROS,CS,,,
12.021980/MA,LA ESTRELLA DE PESCAMAR S.L.,Málaga/TORREMOLINOS,PP,,,
26.015932/MA,FERNANDO MARTIN CATERING S.L.,Málaga/MALAGA,PP,,MP,
12.021984/H,GOMEZ RODRIGUEZ MONICA,Huelva/ISLA CRISTINA,"DC, FFP",,,
12.021985/GR,TALLON LAFUENTE LUIS,Granada/ALBOLOTE,PP,,SN,
10.025646/CA,SOTO CAMPOS JOSE,Cádiz/JEREZ DE LA FRONTERA,"CP, MM, MP, PP",,MP,
40.054657/J,PAFRUIT DISTRIBUCION Y VENTA S.L.,Jaén/LINARES,CS,,,
12.021996/CA,MORGADO MARTIN HERMENEGILDO,Cádiz/SANLUCAR DE BARRAMEDA,"CS, RW, PP",,,
12.021997/CA,CONGELADOS Y REFRIGERADOS SEPPIALIS S.L.L.,Cádiz/PUERTO DE SANTA MARIA (EL),"CS, PP, FFP",,,
10.025655/SE,VERA RUBIO FRANCISCO JOSE,Sevilla/VISO DEL ALCOR (EL),"CS, CP",,,
26.015968/SE,JIMENEZ TORNERO JUAN,Sevilla/CUERVO DE SEVILLA (EL),PP,,MP,
26.015986/SE,LUIS PORTILLO FOOD & EVENTS S.L.,Sevilla/ARAHAL,PP,,MP,
26.015995/CO,RESTADELIA S.L.,Córdoba/PUENTE GENIL,PP,,MP,
40.054827/J,SANAMAR ALIMENTACION S.L.,Jaén/JAEN,CS,,,
12.022018/SE,ROMAN ROMAN RAFAEL,Sevilla/UTRERA,"PP, FFP",,,
12.022019/SE,GARCIA JIMENEZ INMACULADA,Sevilla/PALACIOS Y VILLAFRANCA (LOS),"PP, FFP",,,
12.022023/H,PESCADOS Y MARISCOS LA ALBURRACA SL,Huelva/ISLA CRISTINA,"CS, FFP",,,
12.022026/CA,FISHMARSUR S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),"CS, PP, FFP",,,
40.054943/MA,GENERAL MARKETS FOOD IBERICA S.A.U.,Málaga/MARBELLA,CS,,,
12.022031/AL,COMERCIALIZACION DE ALIMENTOS FRESCOS Y CONGELADOS MAR DE ALBORAN S.L.,Almería/ALMERIA,CS,,,
40.055018/CA,"PICAZZO-PAN CERET, S.L.",Cádiz/JEREZ DE LA FRONTERA,CS,,,
40.055079/J,HIJOS DE REYES PEREZ S.L.,Jaén/MENGIBAR,CS,,,
10.025697/MA,TRANSILVANIA DISTRIBUCIONES 2016 SLU,Málaga/MALAGA,PP,,MP,
12.022035/CA,PESCAVAR S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),WM,,,
26.016037/MA,LAS CROQUETAS ARTESANAS DE LA YAYA S.L.U.,Málaga/COIN,PP,,MP,
40.055131/CA,CORREA CONGELADOS S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
40.055143/AL,PRODUCTOS CARNICOS CERMUR S.L.,Almería/VICAR,CS,,,
10.025708/H,FRANCISCO Y GREGORIO ALCAIDE CERA SL,Huelva/CORTEGANA,"CS, PP",,MP,
26.016048/J,HERMANOS PEINADO S.L.,Jaén/ALCALA LA REAL,PP,,MP,
14.003165/GR,GARCIA MARTINEZ NICOLAS,Granada/GALERA,EPC,,,
10.025721/CO,AVIDES ESPAÑA S.L.,Córdoba/FUENTE PALMERA,"CS, CP, MM, MP, PP",,"BL, MP",
26.016061/CO,GRUPO BODEGAS MEZQUITA S. L.,Córdoba/CORDOBA,PP,,MP,
10.025722/CO,CHACINAS LA TRADICION S.L.,Córdoba/PEÑARROYA-PUEBLONUEVO,"RW, MM, MP, PP",,"BL, MP",
40.055241/GR,BIOARTESA 2012 S.L.,Granada/CASTILLEJAR,CS,,,
40.055243/GR,JAMONES RODONA S.L.,Granada/GOJAR,"CS, RW",,,
10.025732/SE,ORDOÑEZ LOZA EDUARDO,Sevilla/CARMONA,"MM, MP, PP",,MP,
26.016094/SE,ORDOÑEZ LOZA EDUARDO,Sevilla/CARMONA,PP,,MP,
12.022067/SE,ELAPIVEN SL,Sevilla/PILAS,PP,,,
14.003168/MA,SOLIS SEGOVIA CAROLINA,Málaga/MANILVA,EPC,,,
14.003170/AL,ZABALA JESUS DANIEL,Almería/BERJA,EPC,,,
10.025736/SE,SABYMAR LOS ARTESANOS DE CAMAS S.L.,Sevilla/VALENCINA DE LA CONCEPCION,"MM, MP",,,
26.016109/SE,SABYMAR LOS ARTESANOS DE CAMAS S.L.,Sevilla/VALENCINA DE LA CONCEPCION,PP,,MP,
40.055417/SE,SABYMAR LOS ARTESANOS DE CAMAS S.L.,Sevilla/VALENCINA DE LA CONCEPCION,CS,,,
14.003178/AL,S.COOP.ANDALUZA HUEVOS BRETONES,Almería/PECHINA,EPC,,,
40.055567/J,ZAFRA SANCHEZ SANTIAGO,Jaén/JAEN,RW,,,
10.025761/H,BEST KEBAB S.L.,Huelva/HUELVA,CS,,,
12.022091/H,P Y M APONTE S.L.U.,Huelva/AYAMONTE,"RW, DC",,,
12.022096/CA,MARISCOS MB S.L.U.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
12.022102/J,PESCADOS Y MARISCOS OLIMARES S.L.L.,Jaén/JAEN,"CS, PP",,,
40.055699/SE,JIMENEZ TORNERO JUAN,Sevilla/CUERVO DE SEVILLA (EL),CS,,,
14.003181/CA,ROMERO SANCHEZ CATALINA,Cádiz/UBRIQUE,EPC,,,
12.022103/J,PELAEZ BALLESTEROS SILVIO,Jaén/UBEDA,PP,,,
15.008067/MA,RUIZ RUIZ MELANIA,Málaga/VELEZ-MALAGA,PP,,,
10.025778/GR,DISTRIBUCIONES PLATA GRANADA S.L.,Granada/OGIJARES,"MM, MP",,,
12.022114/SE,GARCIA RODRIGUEZ MARIA ISABEL,Sevilla/LORA DEL RIO,PP,,SN,
10.025781/CA,MUGISUR S.L.,Cádiz/ARCOS DE LA FRONTERA,"CS, MM, MP, PP",,MP,
12.022115/CA,MORILLO MOYA Mª ROSARIO,Cádiz/BARBATE,RW,,,
12.022116/CA,MARISCOS ANGEL GONZALEZ ALMEIDA S.L.,Cádiz/CADIZ,"CS, PP, FFP",,,
40.055826/MA,EMBUTIDOS TEBA S.L.,Málaga/TEBA,CS,,,
40.055890/MA,NEW ASIAN FOOD S.L.,Málaga/MARBELLA,CS,,,
40.055916/CA,FORNELL RAMOS BEGOÑA,Cádiz/CADIZ,CS,,,
40.055917/CO,ALMACENES CARMONA S.A.,Córdoba/FERNAN-NUÑEZ,CS,,,
15.008070/H,FLORSIERRA EL VISO S.L.,Huelva/SANTA OLALLA DEL CALA,PP,,,
40.055959/CO,FRUTAS LA VENTA BENAMEJI S.L.,Córdoba/BENAMEJI,CS,,,
40.055965/CA,HERMES GESTION S.C.,Cádiz/PUERTO REAL,CS,,,
40.055977/GR,BLAZQUEZ CARRASCO CANDIDO,Granada/GUADIX,CS,,,
15.008073/H,DISTRIBUCIONES VIDOCO S.L.U.,Huelva/HUELVA,CS,,,
10.025797/CO,REPREMIR S.L.U.,Córdoba/CORDOBA,"CS, RW, CP",,,
40.055992/GR,GESTION DE EMPRESAS HAZA DEL LINO S.L.,Granada/POLOPOS,RW,,,
12.022136/H,ALONSO NARVAEZ FELIX,Huelva/ISLA CRISTINA,PP,,,
14.003188/J,PELADO JAVEGA ADELA JOSEFA,Jaén/ANDUJAR,EPC,,,
40.055995/SE,PEREZ GOMEZ JOSE MARIA,Sevilla/PILAS,CS,,,
26.016229/SE,EUROCONTROL GLOBAL DE ENERGIA S.L.,Sevilla/SEVILLA,PP,,MP,
12.022141/SE,DISTRIBUCION Y ELABORACION DE CANGREJOS S.L.,Sevilla/ISLA MAYOR,RW,,,
10.025806/CO,SABORES Y BOCADOS RUMBOSOS S.L.,Córdoba/CORDOBA,"MM, MP",,,
40.056040/SE,JOSE DUQUE S.L.,Sevilla/ARAHAL,CS,,,
26.016242/SE,SEAFOOD SEVILLA S.L.,Sevilla/ISLA MAYOR,PP,,,
10.025807/CA,VALDES GARCIA JUAN,Cádiz/VEJER DE LA FRONTERA,CS,,,
26.016254/CA,HOSTIGLO S.L.,Cádiz/JEREZ DE LA FRONTERA,PP,,MP,
26.016255/J,INDUSTRIAS CARNICAS CRIADO BARCENAS S.L.,Jaén/ANDUJAR,PP,,MP,
40.056130/GR,RAIMUNDO RODRIGUEZ E HIJOS S.L.,Granada/CHURRIANA DE LA VEGA,CS,,,
12.022157/H,MILLAN DOMINGUEZ ANDRES,Huelva/ALMONTE,DC,,,
40.056139/SE,LUXURY PANEM S.L.,Sevilla/ALCALA DE GUADAIRA,CS,,,
40.056179/J,CAMPOS MOYANO EUSTAQUIO,Jaén/VILLACARRILLO,CS,,,
40.056242/AL,ALIMENTACION PENINSULAR S.A.,Almería/HUERCAL DE ALMERIA,CS,,,
15.008089/CA,OLMO RUIZ DIEGO,Cádiz/VILLALUENGA DEL ROSARIO,PP,,,
15.008090/GR,ATIENZA VILCHEZ MANUEL,Granada/PEZA (LA),PP,,,
40.056295/SE,TRANSPORTES FRIGORIFICOS BUIL S.A.,Sevilla/SEVILLA,CS,,,
12.022193/CA,CONGELADOS MERCAFRISA S.L.,Cádiz/SANLUCAR DE BARRAMEDA,"CS, PP",,,
10.025850/GR,JAMONES ORO DE GRANADA S.L.,Granada/VILLA DE OTURA,PP,,MP,
10.025860/J,C.B. POYATOS Y LIJARCIO,Jaén/CARBONEROS,PP,,MP,
15.008093/CA,AGRAZUL S.A.,Cádiz/SAN JOSE DEL VALLE,PP,,,
15.008097/GR,NATURAL FOOD GOURMET IBERICA S.L.,Granada/ARMILLA,RW,,,
26.016379/SE,AMARO SANCHEZ SALVADOR,Sevilla/CAMAS,PP,,MP,
40.056689/CO,CARNES Y EMBUTIDOS DE LA ROSA S.L.,Córdoba/FUENTE PALMERA,CS,,,
40.056690/CO,PROFESIONALES DEL CONGELADO 2015 S.L.,Córdoba/BAENA,CS,,,
40.056764/MA,FRIO MONDA S.L.,Málaga/MONDA,CS,,,
10.025885/MA,ALEJANDRO Y MARINA S.L.,Málaga/ALORA,"MM, MP",,,
10.025893/GR,RUEDA GARCIA ROBERTO,Granada/GUADIX,PP,,MP,
10.025895/H,SELECCION RESERVA DE JABUGO S.L.U.,Huelva/CORTEGANA,"RW, PP",,MP,
40.056988/GR,DISTRIBUCIONES LA CABAÑA 2012 S L,Granada/JUN,CS,,,
10.025908/CO,ESPAAL FOOD S.L.,Córdoba/BELALCAZAR,"CS, RW, CP",,MP,
10.025909/H,LA SERRANIA DE JABUGO S.L.,Huelva/CORTEGANA,PP,,MP,
40.057049/MA,GARCIA TERESO MARIA DOLORES,Málaga/MALAGA,CS,,,
40.057050/MA,FROZEN LOGISTIC S.L.,Málaga/MALAGA,CS,,,
40.057090/CA,SAME SHIPSUPPLIERS S.L.,Cádiz/BARRIOS (LOS),CS,,,
12.022284/AL,MUCHO MAS QUE PRODUCTOS S.L.,Almería/ALMERIA,RW,,,
40.057237/CA,CAPRICHO DIARIO S.L.,Cádiz/SANLUCAR DE BARRAMEDA,"CS, RW",,,
26.016519/CA,CENTRAL COMPRAS CHICHARRON S.L.,Cádiz/JEREZ DE LA FRONTERA,PP,,MP,
40.057318/MA,INTERFOOD EUROPA S.L.,Málaga/MALAGA,CS,,,
12.022297/MA,ENTREPLATOS SPAIN S.L.,Málaga/MALAGA,"CS, FFP",,,
40.057319/MA,ENTREPLATOS SPAIN S.L.,Málaga/MALAGA,CS,,,
15.008124/MA,RIVERO COTOS MARIA LOURDES,Málaga/TOLOX,PP,,,
40.057381/SE,SERUNION SA,Sevilla/SEVILLA,CS,,,
40.057382/SE,SERUNION S.A.,Sevilla/SEVILLA,CS,,,
40.057390/SE,CARRASCO RAMOS ANTONIO,Sevilla/LORA DEL RIO,CS,,,
12.022304/SE,ILIPA FOOD SERVICE S.L.,Sevilla/ALGABA (LA),PP,,,
10.025954/SE,FRIMANCHA INDUSTRIAS CARNICAS S.A.,Sevilla/ALCALA DE GUADAIRA,CS,,,
40.057399/CA,CHAPELA PENINSULA S.L.,Cádiz/PUERTO REAL,CS,,,
40.057413/CA,SADA P.A. ANDALUCIA S.A.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
40.057414/CA,SADA P.A. ANDALUCIA S.A.,Cádiz/BARRIOS (LOS),CS,,,
40.057429/AL,SADA P.A. VALENCIA S.A.,Almería/VIATOR,CS,,,
40.057430/AL,GLOBAL COLECTIVIDADES S.L.,Almería/HUERCAL DE ALMERIA,CS,,,
40.057488/MA,MEDINA GARCIA ANTONIO,Málaga/BENAOJAN,CS,,,
40.057547/CO,IRAF BROTHERS S.L.U.,Córdoba/CORDOBA,CS,,,
40.057548/CO,SADA P.A. ANDALUCIA S.A.,Córdoba/CASTRO DEL RIO,CS,,,
14.003217/CO,TORRALBA GALAN MANUEL JESUS,Córdoba/ADAMUZ,EPC,,,
40.057549/CO,ALBACOR INDUSTRIA DEL MAR S.L.,Córdoba/CASTRO DEL RIO,CS,,,
40.057613/SE,CONWAY THE CONVENIENCE COMPANY S.A.,Sevilla/DOS HERMANAS,CS,,,
40.057639/CA,SERVICIOS AUXILIARES MARITIMOS ALGECIRAS S.L.,Cádiz/ALGECIRAS,CS,,,
26.016612/H,DINTEL DESARROLLO S.A.,Huelva/AYAMONTE,PP,,MP,
40.057677/H,GRUPO EL ARBOL DISTRIBUCION Y SUPERMERCADOS S.A.,Huelva/HUELVA,CS,,,
40.057690/MA,FRIGORIFICOS PACHECO S.L.,Málaga/BENAOJAN,CS,,,
14.003222/AL,RODRIGUEZ QUERO NIEVES,Almería/TABERNAS,EPC,,,
12.022340/AL,ABDERITANS FISH S.L.,Almería/ALMERIA,CS,,,
40.057839/H,ESPECIALIDADES CULINARIAS S.L.,Huelva/PALMA DEL CONDADO (LA),CS,,,
40.057865/MA,SADA P.A. ANDALUCIA S.A.,Málaga/MALAGA,CS,,,
40.057868/MA,OCEANLOPEZ SL,Málaga/MALAGA,CS,,,
40.057901/CA,COALIMENT ANDALUCIA S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
40.057902/CA,ASOCIACION BANCO DE ALIMENTOS DE CADIZ,Cádiz/RIO SAN PEDRO,CS,,,
